DATE,dateindex,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
6/4/2010,520,-0.000719071,-0.000825458,0.000366697,-0.000644968,0.001121927,-0.001457974,0.001231973,-0.000892502,0.00068556,0.001160272,8.78E-05,-0.000591228,-6.83E-05,0.000688021,-0.000710301,-0.000623728,0.00137131,0.001288592,-0.001565675,-0.002055805,0.004921855,-0.001046862,-0.000769321,-0.001892409,0.001100795,-0.001762736,-0.00030272,0.000132872,0.001614915,-0.00012643,0.001177627,0.002567569,-0.003385959,0.000111585,-0.0003406,-0.000961265,0.000356078,0.000478914,0.001104717,-6.89E-06
6/5/2010,521,-0.006897224,-0.001816884,-0.008333486,-0.000395868,-0.019215047,-0.002694554,0.007049302,0.00176355,0.032729351,0.021035691,-0.009549203,0.045760265,0.008847687,0.003267147,0.007299455,0.0056581,0.003772126,-0.007960603,0.03644121,0.016312167,0.013620454,-0.012229005,-0.010001656,0.007896668,-0.008868732,-0.000236117,0.016295528,-0.017642459,-0.031503812,0.004882591,0.008247823,0.013986053,0.000305388,0.019626358,0.024249801,-0.024130617,0.001671359,0.001831672,0.00837476,-0.000130092
6/6/2010,522,-0.004279549,0.009508436,-0.010995482,0.040600047,0.018093445,-0.01964936,0.005051881,0.019003934,-0.018105855,0.000913176,-0.016698685,0.012985548,-0.017627096,0.004261256,-0.035492467,0.027469902,-0.007168618,0.028307115,-0.043487223,0.00664568,-0.017238508,-0.005801582,-0.067151715,0.031318477,0.003876631,0.022023258,-0.014404162,0.012871478,-0.024366594,0.01914869,0.049985296,0.012548529,0.00213127,0.013276378,0.019432231,0.021337572,0.00492066,-0.000166476,0.011717886,-0.000245285
6/7/2010,523,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
6/8/2010,524,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
6/9/2010,525,0.012788887,0.00708292,0.01193525,-0.001411264,-0.004319682,0.004431205,0.00369385,0.010002981,0.016241959,-0.008496513,0.036664445,0.0084506,0.013156468,0.000288613,-0.045502015,-0.001571547,0.011892047,0.02134064,-0.009649342,0.053954515,0.001647414,-0.003458414,0.049137117,-0.00358867,-0.003781879,0.003935609,-0.006486152,0.039203265,0.000553569,0.019693721,0.003814551,0.00787802,0.00276412,-0.01219222,0.011594937,-0.00169905,0.009701204,-0.010059417,0.010065492,-0.00032779
6/10/2010,526,-0.000746883,0.000927712,-0.007354241,-0.007651187,-0.010591126,-0.00129195,0.005831106,-0.013134492,-0.01995706,0.017024935,0.008404432,0.007198686,-0.009817473,-0.015214677,-0.001259514,-0.001541289,0.006043572,0.00633634,-0.014392553,-0.000567469,-0.024434673,-0.011412884,0.005943067,-0.032680213,-0.007237004,-0.014333626,0.009170436,-0.00444723,-0.010092939,-0.011992554,0.017972228,-0.000736484,0.005059027,-0.002889242,-0.003961098,0.002116295,-0.00161308,0.007476231,0.002589514,-0.000197315
6/11/2010,527,0.004531115,0.003984839,0.010795975,0.005545426,-0.004781679,0.000235301,-0.01747919,-0.013486539,0.001084252,0.008345387,-0.014860481,-0.000914418,0.000396581,-0.001305266,6.40E-05,0.00289835,0.011368472,-0.000529472,-0.002346254,-0.004800539,0.004066684,0.010908605,0.009453146,0.014587015,-0.000727249,0.006827015,0.003240409,0.020360625,-0.005039757,-0.041885193,0.006318555,0.010597648,0.005619864,0.00991317,-0.006850347,0.001155399,0.001400383,0.004806783,0.004052997,0.000568318
6/12/2010,528,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
6/13/2010,529,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
6/14/2010,530,0.007689865,0.002473437,-0.013276409,-0.009958209,0.007277135,0.009375022,-0.001795614,-0.004294719,-0.003487471,0.000153652,0.002077377,-0.00315005,0.009262119,-0.001940352,0.001590901,0.003880218,0.010604843,0.001785958,-0.002630162,0.004585748,0.019675999,-0.001139063,-0.017729252,-0.003730251,-0.010278394,0.030155674,0.022157851,0.009495952,0.006345363,0.002378499,-0.007491016,-0.025842411,0.015771664,-0.009453619,0.00360964,-0.003517551,-0.000602251,0.030623032,0.002743781,0.000707437
6/15/2010,531,0.013038753,0.008978845,0.004897571,0.007349367,-0.002357375,0.003712483,-0.006360174,-0.004562374,0.00108356,-0.003165877,-0.002718821,-0.002751627,-0.003847908,-0.003384177,0.027646489,0.003257829,0.01935201,-0.009727639,0.004088805,-0.018523933,0.002486389,0.011468841,0.009541975,1.56E-05,0.00573962,0.020862933,-0.014006472,0.009013536,-0.011449856,-0.015037865,0.017059464,0.01301971,0.01047727,-0.031556396,0.023262374,-0.001207258,0.001852103,-0.005779325,0.002563844,0.000677834
6/16/2010,532,-0.007700095,-0.024476485,0.006945777,0.015800528,0.008951758,0.040093592,0.007830557,-0.000419519,0.003094364,0.009006501,0.000656127,-0.003437398,-0.002079725,-0.024338875,-0.005716302,-0.007829223,-0.002920804,0.011090692,-0.014342307,-0.008171925,0.001950555,0.002274012,0.007499805,0.005960183,0.036236463,0.00155748,0.004243101,0.00187631,-0.006469282,0.007545182,-0.006018415,0.004172632,0.025734561,0.008019257,0.005747704,-0.045431319,-0.121684409,0.002237248,0.003875019,0.000128807
6/17/2010,533,0.01131318,0.00659849,0.006286659,0.000360081,-0.002176107,0.004015481,0.004174988,0.008852032,0.014068201,-0.008958642,0.030328835,0.006050481,0.008321706,-9.31E-05,-0.030486319,-0.000166507,0.01795427,0.015296139,-0.006468148,0.038820138,7.18E-05,-0.001017049,0.048018209,-0.002730851,-0.003063325,0.005253925,-0.010003576,0.037273281,-0.004807482,0.02278499,0.007140738,0.008943723,0.002917878,-0.012099182,0.011862661,-0.001549209,0.008742896,-0.00977501,0.008397564,-0.000343597
6/18/2010,534,-0.00087505,0.000291583,-0.000268847,0.000225157,0.000134728,0.000435721,0.00018009,0.000307621,-0.000359647,0.000995867,-0.000464907,-0.000273884,7.95E-05,-4.77E-05,-0.000699732,-5.93E-05,-7.79E-05,-0.000113777,0.00019608,-8.64E-05,-0.000113963,-0.000105133,0.000407911,0.000105075,0.000331816,0.000153619,-0.000123978,-0.000561072,0.000448237,-0.000239204,-0.000243853,-0.00025593,0.00015072,7.09E-05,-0.000539263,-0.000338966,0.000357782,-0.000266062,0.001080705,-1.23E-05
6/19/2010,535,0.005225763,-0.005165623,-0.002194124,-0.010780311,0.010656823,-0.008180777,0.008682209,-0.004606928,0.005427554,0.002524812,-0.008894118,-0.006381357,0.000385247,0.004913284,-0.003601213,-0.003590742,0.000908781,0.008115715,-0.008874665,-0.008011554,0.033812819,-0.007325942,-0.000839344,-0.01167572,0.007643665,-0.020560343,-0.012576925,-0.000197476,0.011888217,-0.000218904,0.010557793,0.024827218,-0.022653019,0.001785898,0.002953978,-0.006983687,0.002817937,0.037324429,0.001424391,-0.000242506
6/20/2010,536,-0.003971999,-0.005858271,0.000426688,0.002797558,-0.005414019,0.009769548,0.000943856,0.002634639,-0.005581976,-0.007366698,-0.001028968,-0.00473609,-0.003790089,0.004778779,-0.00041073,0.003172638,0.002139299,0.004140147,0.002913465,-0.002575208,-0.002224181,-0.022301982,0.002233601,0.007136207,0.006474629,0.000560659,0.005668005,0.004871195,0.004044255,-0.003600507,-0.003288256,0.006057025,-0.000279954,-0.002377978,0.00152991,-0.00925812,-0.026362465,0.00087073,0.003062661,-3.86E-05
6/21/2010,537,-0.030311826,0.021164375,0.004648295,-0.009542013,0.008820931,-0.001746336,0.00952952,-0.005357521,0.020169902,0.002639769,0.001470355,0.001814322,0.007539251,-0.019517665,0.029700892,0.063145672,-0.016632667,0.056860147,-0.019898294,-0.011794793,-0.00937808,-0.001637283,0.005403106,-0.014863991,-0.030700303,0.004778677,-0.054237285,0.013167734,-0.007419696,-0.022265723,-0.091132096,-0.00830034,-0.012705003,-0.008935984,-0.000776966,-0.028574364,0.005411599,-0.004334937,0.011063255,0.000180523
6/22/2010,538,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
6/23/2010,539,-0.001007796,-0.000302072,2.23E-05,-3.11E-05,0.000286928,0.00075155,-8.82E-05,4.60E-05,-0.000758185,0.000114774,-0.000352801,7.03E-05,6.65E-05,-0.000558058,-0.000321694,-0.000268262,0.000626348,0.000357273,0.001299197,0.000768321,-0.000835561,0.001113617,-0.000856724,-0.000144265,-0.000880222,0.000198487,-0.000713858,-0.00022116,0.001053927,-0.000110917,0.000277748,0.000480527,-0.000908691,0.000227638,-0.000794205,-0.000291161,0.000242212,-0.000248482,0.001104492,-1.84E-05
6/24/2010,540,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
6/25/2010,541,-0.003394007,-0.011889265,-0.008049436,-0.006534498,-0.009643002,-0.013526718,-0.020320566,0.032526079,0.02672425,0.035073481,0.013288619,-0.022501219,0.012420552,0.009142418,0.011188754,0.001235429,0.01282905,-0.003594583,0.012309332,-0.000992168,-0.039731072,0.007837601,-0.037868666,-0.01668699,0.055997714,-0.021259817,-0.004715911,0.048146305,0.027281835,0.001183006,-0.012244947,-0.000145452,0.022368552,-0.007878754,-0.013965047,0.011833687,0.015220251,0.008331953,0.003096015,-0.000193555
6/26/2010,542,0.006567206,0.003927708,0.006445728,-0.001293537,-0.002271055,0.002706048,0.0032586,0.006638449,0.00889404,-0.004037349,0.019506452,0.004443506,0.007718087,-0.000435356,-0.027111031,0.000213357,0.010980713,0.011736266,-0.005970344,0.030920098,0.000589652,-0.00163215,0.029584392,-0.000933588,-0.002302345,0.002098844,-0.004008735,0.022557141,0.000295833,0.012167583,0.001840336,0.004484154,0.001593254,-0.006953578,0.006605275,-0.001174642,0.005945751,-0.006145504,0.005977691,-0.000150178
6/27/2010,543,-0.009112485,-0.002462931,-0.00590651,-0.002425486,-0.027057236,0.007527735,-0.001470414,0.003125908,-0.005263329,-0.02167133,-0.009921892,-0.018361604,-0.001644365,0.049641435,-0.009604332,-0.001141843,0.002893344,0.008542989,-0.02535557,-0.00101984,0.003571267,0.056952938,-0.001200663,-0.029624439,0.005901555,-0.004128289,0.012504974,-0.016438694,-0.017640183,0.006037723,-0.008555497,0.007831313,0.021682124,0.019045165,0.01306392,-0.032980092,0.019328844,-0.005683186,0.006789213,7.62E-05
6/28/2010,544,0.005247022,0.002532956,0.005193444,-0.00151751,-0.002654666,0.001790976,0.000920125,0.008570324,0.008734652,-0.001994115,0.016457491,0.002952583,0.005598787,-0.000684476,-0.02324808,0.000893791,0.009067707,0.010272371,-0.003778875,0.026459386,0.002197896,-0.001324348,0.025802614,-0.001004611,-0.004790854,0.002032773,-0.003350951,0.016875548,-0.003136449,0.009371295,0.003260641,0.001639796,-0.000938201,-0.006451886,0.005557665,-0.000468311,0.003058438,-0.005324256,0.005399653,-0.000199643
6/29/2010,545,-0.010574347,-0.035893127,0.003834177,0.013989348,-0.00127043,0.040378967,-0.014202924,0.040120922,0.023907793,0.032330687,0.001496126,-0.015784359,-0.012702871,-0.027962662,-0.010186167,-0.003649411,-0.003513063,0.019051068,0.001170338,-0.007788138,0.01355582,0.003979723,0.014596588,-0.001315331,0.014902944,0.007559878,0.00610936,-0.018291542,-0.043330882,-0.003431959,0.011904125,-0.016723945,-0.011113862,0.001356339,0.00572343,-0.043577213,-0.16162048,0.00330242,0.006728202,0.000182079
6/30/2010,546,0.007791457,0.006498206,-0.01748504,0.012601142,0.006597886,0.002818425,-0.002693501,-0.003047482,0.006708102,-0.014899919,0.012891203,-0.002673407,-0.016857779,0.003029188,0.046983365,-0.00348992,0.013695366,-0.008400028,0.011742201,-0.030978713,-0.004856146,0.007251775,0.03236618,-0.006380979,0.002440422,0.013444171,-0.025393555,0.026389142,-0.029268718,0.030328316,0.025459714,0.014136963,0.003982888,-0.011918046,0.011806306,-0.000594397,0.002671181,-0.006430841,0.002391227,0.000380215
7/1/2010,547,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
7/2/2010,548,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
7/3/2010,549,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
7/4/2010,550,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
7/5/2010,551,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
7/6/2010,552,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
7/7/2010,553,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
7/8/2010,554,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
7/9/2010,555,-0.000977382,-0.000134622,-0.001354364,-0.001446398,-0.001958137,-5.31E-05,-0.000184177,-3.22E-05,-0.002469388,0.004149948,0.001088202,0.000424611,-0.002254918,-0.00249032,-0.000691693,3.10E-05,0.000984288,0.001259566,-0.001479393,0.000287287,-0.00274675,-0.001769494,0.001380305,-0.004696372,-0.002566517,-0.001899108,0.001225211,-0.002433627,-0.003352965,-0.002461245,0.00361795,-0.001482523,-0.000538196,-0.000699378,-0.00104446,0.000337154,-0.001118705,0.000861527,0.001330085,-4.52E-05
7/10/2010,556,0.00251557,0.004046037,-0.015752641,0.04616442,0.005460771,-0.021347729,0.01138442,0.011752543,-0.005132463,-0.006758818,-0.02017115,-0.004486468,-0.017952468,-0.01524705,-0.042631208,0.011503645,-0.006386422,0.015340598,-0.044615362,0.009612414,-0.016155591,-0.01477381,-0.077829278,0.025967125,-0.007145566,0.022545212,-0.023898846,0.01835656,-0.044137998,0.015350841,0.026399092,0.019989003,0.001483889,0.000727505,0.000506615,-9.27E-06,0.015591617,7.86E-05,0.009612166,-5.82E-05
7/11/2010,557,0.015352016,-0.000125135,0.013842933,-0.014754893,-0.006167725,-0.010672772,0.008789126,0.006926404,0.027413103,-0.023297682,0.031151932,0.011696523,0.016662977,0.01539754,-0.073097905,-0.028241707,0.030328509,0.061097436,-0.002287048,0.042268904,-0.020283678,0.005302761,0.069251621,0.004974932,0.008528025,0.018966992,-0.012274259,0.028090068,-0.012394559,0.025005752,-0.003278571,-0.008186223,0.027611386,-0.02008635,0.011991085,-0.000586044,0.019032038,-0.01415468,0.014987194,-0.000769328
7/12/2010,558,0.023249488,-0.000417127,0.017997075,0.004379659,-0.006848069,-0.017749443,-0.069267487,-0.033370058,0.021178256,-0.052261348,0.081096498,0.029683268,0.011673508,0.026107395,0.025834201,-0.050497113,-0.18813237,-0.003563687,-0.042249102,0.059075779,-0.016803668,-0.009849812,-0.014611979,-0.042723251,0.04687581,0.047682783,0.026391325,-0.009723539,-0.010209358,-0.030413109,-0.003890861,0.0058072,-0.051113663,0.010595475,0.011608256,-0.022913416,-0.001437849,0.004788452,0.020939323,-0.00047657
7/13/2010,559,-0.022079621,-0.066654645,-0.03127396,-0.048663479,-0.11927305,-0.069230625,-0.058183086,0.005300889,-0.149753223,0.004058827,0.096638226,0.019963049,-0.162454398,-0.080373288,-0.052004537,0.09037121,-0.098063606,-0.048301476,0.101816535,-0.009164773,0.199558412,0.015380204,0.032510639,0.165858814,0.031259052,0.056981059,-0.05848185,0.011489987,0.041278231,0.06010387,-0.083809017,0.003916657,0.102521418,-0.042096102,-0.048552689,0.014406197,-0.018232061,-0.009301209,0.044700312,0.000266215
7/14/2010,560,-0.001502206,6.16E-05,-0.000546745,-0.00022301,-0.001864656,0.001083522,-6.24E-05,0.000433233,-0.000623036,-0.000669771,-0.000927602,-0.001553123,-0.000394516,0.003591619,-0.001051622,-0.000285216,0.000451013,0.000727325,-0.001923059,0.000126422,0.000155028,0.004030589,-9.61E-05,-0.001709972,0.000712694,-0.000171253,0.000689754,-0.00175663,-0.001034666,0.000300545,-0.000760638,0.000465693,0.00165825,0.001484534,0.000413347,-0.002755363,0.001772365,-0.00063823,0.001386582,-2.69E-05
7/15/2010,561,-0.00905864,-0.012079063,-0.003511435,-0.009248095,-0.012448001,-0.010496804,-0.036315472,0.058044825,0.021086391,0.025849385,0.000908279,-0.013089086,-0.017798303,-0.004182519,-0.008475479,0.002934636,-0.001657671,-0.001138696,0.023591434,0.005323728,0.034920845,-0.002287624,0.013379576,-0.007261432,-0.059304998,0.002705591,-0.010896397,-0.03450508,-0.066610595,-0.021495704,0.027520955,-0.050742958,-0.045852613,-0.006211438,0.010800534,0.007339194,-0.040344089,-0.003488351,0.007858202,-0.000168633
7/16/2010,562,0.023100145,0.015309755,-0.017620232,0.002589649,0.01217881,0.019271553,-0.013137749,-0.006781526,0.034659953,-0.036477651,0.062578997,0.013750394,-0.014787358,-0.002603552,-0.026713981,0.031953219,0.029140605,-0.043938877,-0.002109961,-0.082812594,-0.034888209,0.021688951,-0.011612632,0.037788689,-0.017423239,-0.066253698,0.012271012,-0.035306806,-0.0052903,-0.005196833,-0.019692949,0.005208239,-0.020906318,0.020955638,0.003473462,0.014122139,-0.011944354,0.009719431,0.053483845,-0.000553098
7/17/2010,563,-0.001269895,-0.001761037,0.000411881,2.01E-05,0.000758087,0.001198866,-0.000441585,-0.00041334,-0.002053187,-0.002116117,-0.000687324,0.000873204,0.001011096,-0.001982898,-0.000163091,-0.000398377,0.001578874,0.000984467,0.004912017,0.002204162,-0.002716395,0.004291352,-0.003058864,-0.001749888,-0.003966637,0.000355141,-0.001960603,0.000785439,0.003107504,-1.41E-05,0.001392452,0.002016909,-0.003510844,0.000530697,-0.001361322,-3.05E-05,-0.000166041,-0.000261039,0.001469694,-1.45E-05
7/18/2010,564,-0.000906989,0.000259069,-0.000127545,-5.07E-05,0.000105714,0.000579506,4.78E-05,0.000222633,-0.000260108,0.000972809,-0.000224138,-0.000238493,-0.000296763,-1.00E-05,-0.000382695,-0.000218218,0.000259992,0.000116044,-9.03E-05,0.000216074,-0.000112164,-0.000108589,-9.75E-06,0.000473282,0.000306861,0.000138236,-0.000234341,-0.000608313,0.000264089,-0.000148173,-0.000150985,-0.000110389,9.21E-05,0.000111077,-0.000576083,-0.000391418,0.000399233,-0.000243652,0.00096403,6.71E-07
7/19/2010,565,0.001584753,0.001884467,0.00478414,0.0017537,-0.002042851,0.000511799,-0.005007611,-0.003552994,-0.000148398,0.003298345,-0.005111588,-0.000544091,0.000299232,-0.000978284,0.000383657,0.00121797,0.004495803,-0.00090749,-0.000864453,-0.001585406,0.001231862,0.003756058,0.002013338,0.004595867,0.000863656,0.002994888,-0.000127071,0.003955232,-0.000900719,-0.014650859,0.00229277,0.003936216,0.002542263,-0.000765325,0.000274289,-7.81E-05,0.000752739,0.000646597,0.001798199,0.000211889
7/20/2010,566,-0.002197321,-0.006923529,0.001790416,0.00020108,0.002425264,0.002781675,-0.001692157,-0.002038605,-0.006635501,-0.010010038,-0.001871019,0.003714208,0.004353403,-0.007024637,0.000398119,-0.000858786,0.004949347,0.003203768,0.017695842,0.007284833,-0.009371652,0.015535647,-0.010851055,-0.007431321,-0.014887798,0.000909456,-0.006372162,0.004347247,0.010374009,0.000328699,0.005336791,0.007453337,-0.012718461,0.001603059,-0.003368044,0.000891867,-0.001610629,-0.00030547,0.002761944,-8.58E-06
7/21/2010,567,-0.005097836,-0.018913675,-0.010258705,-0.005250634,-0.011483158,-0.011884078,-0.027886201,0.047059659,0.037987077,0.05359204,0.020668102,-0.031934645,0.017431437,0.005956845,0.017575131,0.004016562,0.016824071,-0.008247191,0.015358985,7.52E-06,-0.054176023,0.008172648,-0.053580051,-0.023272402,0.082805522,-0.031145221,-0.005860018,0.072127952,0.040330999,0.002478901,-0.016993547,0.002865867,0.029547266,-0.010190011,-0.018975992,0.011811774,0.002931024,0.012804526,0.003712683,7.39E-05
7/22/2010,568,-0.001170333,0.000479929,1.62E-05,-3.54E-05,0.000581206,0.000583615,-0.000245346,0.000547655,-0.000888748,0.001167886,-0.000152863,0.000368455,-0.000370235,0.000678807,-0.000674319,-0.001319345,0.000702621,-0.000769673,-7.39E-05,0.000251343,0.000112909,-0.000420721,-0.000240326,2.79E-05,-1.75E-06,-4.90E-05,-0.000974932,-0.000288656,-0.000322111,-0.000380167,-0.00113461,-0.000128671,0.000216793,-8.16E-05,-0.000696007,-0.000459057,2.96E-05,-0.000188099,0.001230372,-2.15E-05
7/23/2010,569,-0.017354998,0.015169155,0.00694791,0.000566287,0.02488852,-0.001079242,-0.010699458,0.014109138,-0.024963363,0.007354143,0.003471353,0.016235831,-0.00192788,0.021718774,-0.016037113,-0.041138088,0.015027301,-0.037556375,0.009555712,0.000268681,0.007256944,-0.011684308,-0.005085721,-0.014310914,-0.006172377,-0.007527808,-0.016755369,0.008357069,-0.020485635,-0.009124743,-0.021747994,-0.001708994,0.00518399,-0.017677476,-0.023965437,-0.035418355,-0.002345178,0.000715807,0.019588141,0.000127949
